scope,condition,repeat_index,gpu,architecture_generation,architecture_chip,sm_count,test_kernel,baseline_kernel,threads,threads_per_sm,blocks_per_sm_requested,unroll,measurement_grade,baseline_match_grade,quality_pass,target_pass,positive_increment,no_intended_l2,pure_fp16_candidate,energy_source_reliable,energy_trace_crosscheck_pass,baseline_structural_match,benchmark_schema_current,test_benchmark_schema_version,baseline_benchmark_schema_version,matmul_denominator_valid,matmul_denominator_note,matmul_denominator_metadata_complete,matmul_denominator_source,energy_signal_reliable,measurement_resolution_reliable,ncu_validation_pass,ncu_validation_context_match,ncu_required,ncu_tensor_activity_required,test_ncu_note,baseline_ncu_note,test_ncu_tensor_activity_note,test_ncu_validation_blocks_per_sm,baseline_ncu_validation_blocks_per_sm,test_ncu_validation_unroll,baseline_ncu_validation_unroll,test_ncu_validation_suppress_output_store,baseline_ncu_validation_suppress_output_store,test_ncu_tensor_activity_pct,baseline_ncu_tensor_activity_pct,test_ncu_sm_activity_pct,baseline_ncu_sm_activity_pct,test_ncu_tensor_activity_observed,baseline_ncu_tensor_activity_observed,clock_stable,sm_util_available,common_hmma_path,tflops,elapsed_s,baseline_elapsed_s,tensor_peak_tflops_model,achieved_flops_per_sm_cycle,tensor_model_utilization_pct,avg_sm_util_pct,matmul_logical_mma_count,matmul_flops_per_logical_mma,matmul_input_bits_per_logical_mma,matmul_input_pj_per_bit,incremental_power_w,test_energy_j,incremental_energy_j,incremental_energy_fraction,baseline_energy_fraction,baseline_power_fraction,clock_span_mhz,test_energy_source,baseline_energy_source,test_energy_counter_vs_trace_ratio,baseline_energy_counter_vs_trace_ratio,test_energy_counter_vs_trace_delta_j,baseline_energy_counter_vs_trace_delta_j,test_power_samples,baseline_power_samples,fail_reasons,warnings,fp16_path,run_count,required_valid_count,valid_no_l2_count,pure_fp16_candidate_count,selected_optimal,quality_gate_selected_target,util_saturated,util_reference_scope,util_reference_max_pct,util_metric_source,target_selection_note,test_benchmark_schema_versions,baseline_benchmark_schema_versions,target_util_available,target_util_value_pct,avg_sm_util_pct_mean,avg_gpu_util_pct_mean,tflops_mean,elapsed_s_mean,baseline_elapsed_s_mean,tensor_peak_tflops_model_mean,achieved_flops_per_sm_cycle_mean,tensor_model_utilization_pct_mean,matmul_logical_mma_count_mean,matmul_input_pj_per_bit_mean,matmul_input_pj_per_bit_ci95,incremental_power_w_mean,test_energy_j_mean,incremental_energy_j_mean,incremental_energy_fraction_mean,baseline_energy_fraction_mean,baseline_power_fraction_mean,clock_span_mhz_mean,stats_scope,test_energy_source_counts,baseline_energy_source_counts,test_energy_counter_vs_trace_ratio_mean,baseline_energy_counter_vs_trace_ratio_mean,test_energy_counter_vs_trace_delta_j_mean,baseline_energy_counter_vs_trace_delta_j_mean,gpu_product_class,recommended_cuda_arch,input_dir,architecture_label
pair,launch_shape_tensor_mma_f16acc_t064_b04,9,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,256.0,4,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,158.64361503861878,1.0839797363299999,1.02786828613,161.49845333333332,1005.8985609245814,98.23228134029114,99.0,20992000000.0,8192.0,8192.0,0.3918446777373228,55.82984032199235,240.275,67.38414366770692,0.2804459209976357,0.7195540790023642,0.7407197447952382,15.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9562917579556909,0.9095694496863206,-10.982001852287198,-16.77893014052046,9,8,,,,,,,,,False,False,quality_pass,98.33951728154186,tensor_model_utilization_pct_mean,quality_pass_below_saturation_band,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,1.0822167290599998,,161.9829908994709,1004.5560792083207,98.10117961018756,20992000000.0,,,,234.24988888888888,56.25087908209571,0.24009485485129664,0.7599051451487033,0.7824813837498351,,,,,0.9512321820909341,0.9511793419124869,-12.0584078796005,-8.931386743483532,consumer,86,results/strict_fp16_launch_shape_rtx3090_20260602_115550,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t064_b08,0,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,512.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,160.74421421445962,1.06981433105,1.02279064941,162.47808,1013.072504030123,98.9328617216917,nan,20992000000.0,8192.0,8192.0,0.2004406297731618,729.9082413494632,231.03,34.46906634402376,0.1491973611393488,0.8508026388606512,0.20110032491593852,0.0,nvml_total_energy_counter,nvml_total_energy_counter,3.9995168406656503,0.961163545862643,173.2655226383922,-7.809688123200374,3,8,,"test NVML-counter/power-trace ratio 1.595 outside [0.5, 1.5]",,,,,,,False,True,quality_pass,98.33951728154186,tensor_model_utilization_pct_mean,quality_pass_saturated_tie_loser,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,1.081557238769,,161.801088,1006.287952601025,98.27030787119385,20992000000.0,,,,235.23269999999997,21.71456772614328,0.09237121204022573,0.9076287879597743,0.7863804323143619,,,,,1.5950627065312588,1.0154028236855424,14.953977301927143,3.1604109634357656,consumer,86,results/strict_fp16_launch_shape_rtx3090_20260602_115550,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t064_b08,1,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,512.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,159.52161643228357,1.0780135497999999,1.03158459473,162.47808,1005.3672176988944,98.18039235340764,100.0,20992000000.0,8192.0,8192.0,0.07184307447674086,4.193384053085083,233.171,12.354599480653775,0.052985146011527054,0.947014853988473,0.9799388190738916,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.8995685570442219,1.045611394936753,-26.032145968270584,9.526247809374155,9,8,,"test NVML-counter/power-trace ratio 1.595 outside [0.5, 1.5]",,,,,,,False,True,quality_pass,98.33951728154186,tensor_model_utilization_pct_mean,quality_pass_saturated_tie_loser,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,1.081557238769,,161.801088,1006.287952601025,98.27030787119385,20992000000.0,,,,235.23269999999997,21.71456772614328,0.09237121204022573,0.9076287879597743,0.7863804323143619,,,,,1.5950627065312588,1.0154028236855424,14.953977301927143,3.1604109634357656,consumer,86,results/strict_fp16_launch_shape_rtx3090_20260602_115550,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t064_b08,2,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,512.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,159.53312380255622,1.0779357910199998,1.03202185059,162.47808,1005.4397416181774,98.18747476740015,100.0,20992000000.0,8192.0,8192.0,0.18670098160244436,26.650791188862797,236.213,32.10630763150141,0.1359210019410507,0.8640789980589493,0.8766169211165656,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9235280875221458,0.9567722395149224,-19.559404966877338,-8.952083767705517,9,8,,"test NVML-counter/power-trace ratio 1.595 outside [0.5, 1.5]",,,,,,,False,True,quality_pass,98.33951728154186,tensor_model_utilization_pct_mean,quality_pass_saturated_tie_loser,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,1.081557238769,,161.801088,1006.287952601025,98.27030787119385,20992000000.0,,,,235.23269999999997,21.71456772614328,0.09237121204022573,0.9076287879597743,0.7863804323143619,,,,,1.5950627065312588,1.0154028236855424,14.953977301927143,3.1604109634357656,consumer,86,results/strict_fp16_launch_shape_rtx3090_20260602_115550,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t064_b08,3,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,512.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,159.50843106143108,1.07810266113,1.0316298828100001,162.47808,1005.2841183678773,98.17227718436301,100.0,20992000000.0,8192.0,8192.0,0.10589827681520134,10.610173916740422,239.509,18.210952207603356,0.07603452149022942,0.9239654785097706,0.9508506965926469,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9154903653935944,1.031489677702133,-22.109263887494336,6.650204136682021,9,8,,"test NVML-counter/power-trace ratio 1.595 outside [0.5, 1.5]",,,,,,,False,True,quality_pass,98.33951728154186,tensor_model_utilization_pct_mean,quality_pass_saturated_tie_loser,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,1.081557238769,,161.801088,1006.287952601025,98.27030787119385,20992000000.0,,,,235.23269999999997,21.71456772614328,0.09237121204022573,0.9076287879597743,0.7863804323143619,,,,,1.5950627065312588,1.0154028236855424,14.953977301927143,3.1604109634357656,consumer,86,results/strict_fp16_launch_shape_rtx3090_20260602_115550,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t064_b08,4,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,512.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,159.18360470671985,1.0803026123,1.0296166992200002,162.00576,1006.1618254788048,98.25799076941452,100.0,20992000000.0,8192.0,8192.0,0.07983790114613204,6.502538848165614,236.266,13.729441553281873,0.058110102821742754,0.9418898971782572,0.9693994123623866,15.0,nvml_total_energy_counter,nvml_total_energy_counter,0.8985522871184767,1.0342431344673118,-26.674736323391784,7.227542831234672,8,8,,"test NVML-counter/power-trace ratio 1.595 outside [0.5, 1.5]",,,,,,,False,True,quality_pass,98.33951728154186,tensor_model_utilization_pct_mean,quality_pass_saturated_tie_loser,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,1.081557238769,,161.801088,1006.287952601025,98.27030787119385,20992000000.0,,,,235.23269999999997,21.71456772614328,0.09237121204022573,0.9076287879597743,0.7863804323143619,,,,,1.5950627065312588,1.0154028236855424,14.953977301927143,3.1604109634357656,consumer,86,results/strict_fp16_launch_shape_rtx3090_20260602_115550,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t064_b08,5,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,512.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,158.3793807405359,1.08578820801,1.0379884033200002,161.21856,1005.9665951507616,98.23892530769156,100.0,20992000000.0,8192.0,8192.0,0.18491146265497765,23.093287423429928,237.967,31.798570385844556,0.13362596656613965,0.8663740334338603,0.8915667260607559,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9043171856169184,0.9578897404902982,-25.178502247268142,-8.915653784696815,9,8,,"test NVML-counter/power-trace ratio 1.595 outside [0.5, 1.5]",,,,,,,False,True,quality_pass,98.33951728154186,tensor_model_utilization_pct_mean,quality_pass_saturated_tie_loser,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,1.081557238769,,161.801088,1006.287952601025,98.27030787119385,20992000000.0,,,,235.23269999999997,21.71456772614328,0.09237121204022573,0.9076287879597743,0.7863804323143619,,,,,1.5950627065312588,1.0154028236855424,14.953977301927143,3.1604109634357656,consumer,86,results/strict_fp16_launch_shape_rtx3090_20260602_115550,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t064_b08,6,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,512.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,158.36565359282847,1.0858823242200002,1.03105847168,161.21856,1005.879405442254,98.23041068772011,100.0,20992000000.0,8192.0,8192.0,0.16424677956097375,19.855844063299145,235.543,28.244937904488125,0.11991414690518556,0.8800858530948145,0.9057887438205453,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.8940423815084282,1.0175757936164878,-27.91542755529315,3.4990409999446683,9,8,,"test NVML-counter/power-trace ratio 1.595 outside [0.5, 1.5]",,,,,,,False,True,quality_pass,98.33951728154186,tensor_model_utilization_pct_mean,quality_pass_saturated_tie_loser,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,1.081557238769,,161.801088,1006.287952601025,98.27030787119385,20992000000.0,,,,235.23269999999997,21.71456772614328,0.09237121204022573,0.9076287879597743,0.7863804323143619,,,,,1.5950627065312588,1.0154028236855424,14.953977301927143,3.1604109634357656,consumer,86,results/strict_fp16_launch_shape_rtx3090_20260602_115550,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t064_b08,7,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,512.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,158.2206225100469,1.08687768555,1.0308615722699999,161.21856,1004.9582222436923,98.14045139098556,100.0,20992000000.0,8192.0,8192.0,0.15406625240337218,16.452853430148508,232.433,26.494228647539416,0.11398651933047121,0.8860134806695288,0.9201047336522523,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.8742431114434746,1.0126462321583798,-33.434693960123695,2.5100613219994727,9,8,,"test NVML-counter/power-trace ratio 1.595 outside [0.5, 1.5]",,,,,,,False,True,quality_pass,98.33951728154186,tensor_model_utilization_pct_mean,quality_pass_saturated_tie_loser,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,1.081557238769,,161.801088,1006.287952601025,98.27030787119385,20992000000.0,,,,235.23269999999997,21.71456772614328,0.09237121204022573,0.9076287879597743,0.7863804323143619,,,,,1.5950627065312588,1.0154028236855424,14.953977301927143,3.1604109634357656,consumer,86,results/strict_fp16_launch_shape_rtx3090_20260602_115550,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t064_b08,8,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,512.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,158.18604924442565,1.08711523438,1.03048095703,161.21856,1004.7386257903053,98.11900642483448,100.0,20992000000.0,8192.0,8192.0,0.06111447454351741,3.7198494980819703,235.893,10.509640086466703,0.04455257293123027,0.9554474270687697,0.9823739124491135,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.89470267092847,1.099683058218025,-27.762186985419504,19.930936080934487,9,8,,"test NVML-counter/power-trace ratio 1.595 outside [0.5, 1.5]",,,,,,,False,True,quality_pass,98.33951728154186,tensor_model_utilization_pct_mean,quality_pass_saturated_tie_loser,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,1.081557238769,,161.801088,1006.287952601025,98.27030787119385,20992000000.0,,,,235.23269999999997,21.71456772614328,0.09237121204022573,0.9076287879597743,0.7863804323143619,,,,,1.5950627065312588,1.0154028236855424,14.953977301927143,3.1604109634357656,consumer,86,results/strict_fp16_launch_shape_rtx3090_20260602_115550,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t064_b08,9,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,64,512.0,8,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,False,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,False,True,158.386414378613,1.08573999023,1.0438000488299999,161.21856,1006.011270189361,98.2432881044298,nan,20992000000.0,8192.0,8192.0,0.053661236065363355,906.8332461944633,234.302,9.227933020029809,0.039384781265331965,0.960615218734668,0.1860640330995233,0.0,nvml_total_energy_counter,nvml_total_energy_counter,4.746665578071209,1.0369534198884713,184.94061227501774,7.937502129790886,4,8,,"test NVML-counter/power-trace ratio 1.595 outside [0.5, 1.5]",,,,,,,False,True,quality_pass,98.33951728154186,tensor_model_utilization_pct_mean,quality_pass_saturated_tie_loser,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,1.081557238769,,161.801088,1006.287952601025,98.27030787119385,20992000000.0,,,,235.23269999999997,21.71456772614328,0.09237121204022573,0.9076287879597743,0.7863804323143619,,,,,1.5950627065312588,1.0154028236855424,14.953977301927143,3.1604109634357656,consumer,86,results/strict_fp16_launch_shape_rtx3090_20260602_115550,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t128_b01,0,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,128,128.0,1,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,154.92322601242574,1.11001086426,1.03001086426,162.47808,976.3863743141472,95.35023186661594,100.0,20992000000.0,8192.0,8192.0,0.4703028746441885,66.78038020687873,242.936,80.87632236159635,0.3329120523989707,0.6670879476010293,0.6861509516458983,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.0700580531528145,0.9218646080071826,15.905326959210868,-13.105280542276006,9,8,,,,,,,,,False,False,quality_pass,98.33951728154186,tensor_model_utilization_pct_mean,quality_pass_below_saturation_band,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,1.117575507271111,,162.27593481481483,970.9917595642061,94.823414019942,20992000000.0,,,,234.8871111111111,64.63206690719446,0.27462844571581724,0.7253715542841828,0.7477920332530005,,,,,0.9899905073602387,0.9269108340117328,-2.6004854228594354,-12.847220391530682,consumer,86,results/strict_fp16_launch_shape_rtx3090_20260602_115550,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t128_b01,1,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,128,128.0,1,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,153.85534925855953,1.11771520996,1.03811486816,162.47808,969.656200028736,94.69298828405624,100.0,20992000000.0,8192.0,8192.0,0.4309349144958892,58.924981871705285,244.909,74.1063534600004,0.30258730165081893,0.6974126983491811,0.7217094705184444,0.0,nvml_total_energy_counter,nvml_total_energy_counter,1.0540071550924452,0.9388026368589988,12.549097302262226,-10.699208984611545,9,8,,,,,,,,,False,False,quality_pass,98.33951728154186,tensor_model_utilization_pct_mean,quality_pass_below_saturation_band,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,1.117575507271111,,162.27593481481483,970.9917595642061,94.823414019942,20992000000.0,,,,234.8871111111111,64.63206690719446,0.27462844571581724,0.7253715542841828,0.7477920332530005,,,,,0.9899905073602387,0.9269108340117328,-2.6004854228594354,-12.847220391530682,consumer,86,results/strict_fp16_launch_shape_rtx3090_20260602_115550,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t128_b01,2,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,128,128.0,1,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,153.82519346118522,1.11793432617,1.03807080078,162.47808,969.4661464749809,94.67442836669736,100.0,20992000000.0,8192.0,8192.0,0.3714622017624472,50.535970132263486,234.102,63.87904134674261,0.2728684135408609,0.7271315864591391,0.7508107745425733,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9889719146649381,0.9291533436423131,-2.6104854898567567,-12.402218609779538,9,8,,,,,,,,,False,False,quality_pass,98.33951728154186,tensor_model_utilization_pct_mean,quality_pass_below_saturation_band,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,1.117575507271111,,162.27593481481483,970.9917595642061,94.823414019942,20992000000.0,,,,234.8871111111111,64.63206690719446,0.27462844571581724,0.7253715542841828,0.7477920332530005,,,,,0.9899905073602387,0.9269108340117328,-2.6004854228594354,-12.847220391530682,consumer,86,results/strict_fp16_launch_shape_rtx3090_20260602_115550,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t128_b01,3,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,128,128.0,1,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,153.93527307526054,1.1171348877,1.0389329834,162.47808,970.159910980403,94.74217880667997,50.0,20992000000.0,8192.0,8192.0,0.34242866962436214,46.930707410840625,229.861,58.886247487525765,0.2561819860155736,0.7438180139844264,0.7653209449695633,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9231606948619965,0.9313293139782471,-19.13248648542927,-12.062817516699738,13,8,,,,,,,,,False,False,quality_pass,98.33951728154186,tensor_model_utilization_pct_mean,quality_pass_below_saturation_band,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,1.117575507271111,,162.27593481481483,970.9917595642061,94.823414019942,20992000000.0,,,,234.8871111111111,64.63206690719446,0.27462844571581724,0.7253715542841828,0.7477920332530005,,,,,0.9899905073602387,0.9269108340117328,-2.6004854228594354,-12.847220391530682,consumer,86,results/strict_fp16_launch_shape_rtx3090_20260602_115550,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t128_b01,4,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,128,128.0,1,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,154.0092521580133,1.1165982666,1.03727612305,162.47808,970.6261559085732,94.7877105379466,100.0,20992000000.0,8192.0,8192.0,0.35936240909395406,49.445181785649964,232.253,61.79828278640872,0.26608174183501926,0.7339182581649808,0.7553436529768841,0.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9818008468172782,0.9190375660247113,-4.305158156920328,-14.357514918024378,9,8,,,,,,,,,False,False,quality_pass,98.33951728154186,tensor_model_utilization_pct_mean,quality_pass_below_saturation_band,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,1.117575507271111,,162.27593481481483,970.9917595642061,94.823414019942,20992000000.0,,,,234.8871111111111,64.63206690719446,0.27462844571581724,0.7253715542841828,0.7477920332530005,,,,,0.9899905073602387,0.9269108340117328,-2.6004854228594354,-12.847220391530682,consumer,86,results/strict_fp16_launch_shape_rtx3090_20260602_115550,"ga102
GeForce RTX 3090"
pair,launch_shape_tensor_mma_f16acc_t128_b01,5,NVIDIA GeForce RTX 3090,ampere,ga102,82,tensor_mma_f16acc,tensor_baseline_mov,128,128.0,1,8,strict_nvml_counter,structural_baseline,True,False,True,True,True,True,True,True,True,fp16-energy-bench-v2,fp16-energy-bench-v2,True,logical_m16n16k16_input_bits_8192,True,bench_json_metadata,True,True,False,False,False,False,missing NCU validation row,missing NCU validation row,missing NCU validation row for tensor activity,,,,,,,,,,,,,True,True,True,153.62424989420512,1.11939660645,1.03627368164,162.05824,970.7080114634471,94.79570424447724,100.0,20992000000.0,8192.0,8192.0,0.3259242927858038,44.28003035396591,230.788,56.04804816207539,0.24285512315231028,0.7571448768476897,0.7790218540644579,15.0,nvml_total_energy_counter,nvml_total_energy_counter,0.9713206169866018,0.9420003245328903,-6.814286993547313,-10.248329783683005,9,8,,,,,,,,,False,False,quality_pass,98.33951728154186,tensor_model_utilization_pct_mean,quality_pass_below_saturation_band,fp16-energy-bench-v2,fp16-energy-bench-v2,,,,,,1.117575507271111,,162.27593481481483,970.9917595642061,94.823414019942,20992000000.0,,,,234.8871111111111,64.63206690719446,0.27462844571581724,0.7253715542841828,0.7477920332530005,,,,,0.9899905073602387,0.9269108340117328,-2.6004854228594354,-12.847220391530682,consumer,86,results/strict_fp16_launch_shape_rtx3090_20260602_115550,"ga102
GeForce RTX 3090"
